Frequency (Hz),Amplitude (dBm)
18968000,-84.5
18977000,-85.96
18986000,-85.17
18995000,-83.94
19004000,-84.33
19013000,-85.06
19022000,-84.53
19031000,-83.56
19040000,-85.17
19049000,-84.33
19058000,-84.95
19067000,-84.85
19076000,-82.2
19085000,-83.38
19094000,-85.17
19103000,-82.94
19112000,-83.74
19121000,-83.84
19130000,-84.04
19139000,-84.95
19148000,-83.38
19157000,-84.23
19166000,-85.28
19175000,-84.74
19184000,-85.28
19193000,-84.85
19202000,-83.74
19211000,-85.39
19220000,-83.84
19229000,-85.62
19238000,-84.13
19247000,-84.53
19256000,-85.17
19265000,-85.17
19274000,-83.84
19283000,-85.39
19292000,-85.17
19301000,-85.28
19310000,-83.56
19319000,-84.95
19328000,-83.74
19337000,-85.17
19346000,-83.65
19355000,-82.04
19364000,-83.11
19373000,-85.98
19382000,-84.95
19391000,-84.23
19400000,-84.74
19409000,-84.95
19418000,-83.47
19427000,-84.63
19436000,-83.94
19445000,-83.94
19454000,-83.2
19463000,-83.28
19472000,-82.85
19481000,-83.84
19490000,-84.23
19499000,-84.03
19508000,-84.03
19517000,-84.74
19526000,-83.47
19535000,-83.74
19544000,-82.68
19553000,-84.74
19562000,-85.28
19571000,-85.06
19580000,-84.43
19589000,-84.74
19598000,-83.56
19607000,-84.84
19616000,-83.19
19625000,-84.95
19634000,-83.19
19643000,-85.39
19652000,-83.03
19661000,-84.03
19670000,-84.32
19679000,-84.53
19688000,-84.13
19697000,-84.74
19706000,-85.17
19715000,-85.39
19724000,-84.52
19733000,-84.13
19742000,-83.84
19751000,-83.84
19760000,-84.63
19769000,-83.74
19778000,-83.19
19787000,-83.19
19796000,-82.35
19805000,-84.52
19814000,-85.39
19823000,-83.65
19832000,-83.65
19841000,-83.47
19850000,-83.84
19859000,-84.22
19868000,-84.95
19877000,-84.32
19886000,-84.95
19895000,-84.74
19904000,-86.48
19913000,-84.22
19922000,-84.52
19931000,-84.63
19940000,-83.38
19949000,-84.52
19958000,-85.17
19967000,-82.85
19976000,-84.13
19985000,-80.08
19994000,-60.43
20003000,-54.83
20012000,-76.82
20021000,-80.71
20030000,-83.1
20039000,-82.77
20048000,-83.74
20057000,-83.55
20066000,-83.46
20075000,-84.95
20084000,-83.74
20093000,-82.35
20102000,-84.13
20111000,-84.73
20120000,-84.22
20129000,-84.52
20138000,-84.42
20147000,-84.52
20156000,-83.83
20165000,-85.05
20174000,-84.94
20183000,-84.32
20192000,-83.74
20201000,-84.52
20210000,-82.11
20219000,-84.22
20228000,-83.74
20237000,-82.77
20246000,-85.05
20255000,-84.84
20264000,-83.55
20273000,-83.1
20282000,-85.16
20291000,-83.37
20300000,-84.63
20309000,-84.84
20318000,-84.22
20327000,-84.94
20336000,-84.94
20345000,-85.05
20354000,-83.55
20363000,-83.55
20372000,-85.61
20381000,-84.32
20390000,-85.61
20399000,-82.84
20408000,-83.19
20417000,-84.52
20426000,-85.16
20435000,-83.19
20444000,-84.52
20453000,-83.19
20462000,-85.38
20471000,-83.1
20480000,-84.32
20489000,-83.73
20498000,-84.84
20507000,-84.73
20516000,-83.73
20525000,-85.61
20534000,-84.73
20543000,-83.93
20552000,-84.73
20561000,-83.83
20570000,-83.02
20579000,-84.42
20588000,-84.52
20597000,-83.93
20606000,-84.84
20615000,-84.12
20624000,-84.31
20633000,-85.05
20642000,-85.27
20651000,-84.12
20660000,-84.02
20669000,-83.64
20678000,-84.94
20687000,-82.19
20696000,-85.05
20705000,-84.02
20714000,-84.02
20723000,-84.22
20732000,-83.93
20741000,-85.16
20750000,-85.38
20759000,-84.42
20768000,-84.94
20777000,-84.73
20786000,-84.31
20795000,-83.18
20804000,-83.93
20813000,-84.12
20822000,-83.18
20831000,-84.31
20840000,-84.94
20849000,-84.12
20858000,-84.83
20867000,-83.92
20876000,-83.55
20885000,-84.83
20894000,-84.73
20903000,-85.38
20912000,-81.73
20921000,-83.73
20930000,-83.64
20939000,-84.52
20948000,-84.31
20957000,-86.34
20966000,-84.52
20975000,-85.61
20984000,-83.83
20993000,-83.73
21002000,-84.62
21011000,-85.38
21020000,-84.94
21029000,-85.16
21038000,-85.38
21047000,-85.26
21056000,-85.49
21065000,-84.62
21074000,-83.92
21083000,-83.64
21092000,-84.73
21101000,-84.62
21110000,-84.31
21119000,-84.51
21128000,-84.51
21137000,-84.21
21146000,-83.54
21155000,-82.34
21164000,-82.84
21173000,-84.73
21182000,-82.03
21191000,-84.94
21200000,-84.83
21209000,-85.61
21218000,-84.51
21227000,-84.31
21236000,-84.42
21245000,-85.61
21254000,-84.42
21263000,-82.03
21272000,-84.31
21281000,-83.82
21290000,-84.62
21299000,-84.51
21308000,-84.21
21317000,-85.04
21326000,-84.62
21335000,-85.26
21344000,-84.51
21353000,-83.45
21362000,-84.28
21371000,-84.69
21380000,-84.9
21389000,-84.18
21398000,-85.35
21407000,-84.48
21416000,-84.08
21425000,-84.48
21434000,-84.28
21443000,-82.47
21452000,-85.01
21461000,-82.98
21470000,-84.48
21479000,-84.69
21488000,-82.56
21497000,-85.81
21506000,-84.18
21515000,-84.48
21524000,-84.8
21533000,-84.08
21542000,-85.7
21551000,-83.42
21560000,-84.08
21569000,-84.69
21578000,-83.99
21587000,-84.48
21596000,-83.69
21605000,-84.28
21614000,-85.46
21623000,-83.51
21632000,-85.46
21641000,-84.48
21650000,-84.28
21659000,-84.08
21668000,-83.33
21677000,-84.48
21686000,-83.69
21695000,-84.38
21704000,-84.08
21713000,-85.46
21722000,-83.61
21731000,-84.9
21740000,-83.89
21749000,-84.8
21758000,-85.01
21767000,-84.69
21776000,-83.51
21785000,-82.63
21794000,-83.89
21803000,-84.58
21812000,-83.89
21821000,-83.89
21830000,-82.8
21839000,-85.12
21848000,-83.89
21857000,-84.9
21866000,-84.18
21875000,-81.92
21884000,-83.51
21893000,-83.33
21902000,-84.27
21911000,-85.12
21920000,-83.69
21929000,-84.9
21938000,-83.14
21947000,-83.23
21956000,-84.76
21965000,-83.57
21974000,-84.05
21983000,-84.45
21992000,-83.48
22001000,-84.55
22010000,-84.05
22019000,-84.35
22028000,-84.76
22037000,-82.86
22046000,-84.66
22055000,-84.87
22064000,-85.31
22073000,-84.87
22082000,-84.44
22091000,-83.85
22100000,-83.3
22109000,-85.31
22118000,-83.3
22127000,-83.66
22136000,-85.9
22145000,-84.87
22154000,-85.09
22163000,-84.44
22172000,-83.66
22181000,-82.69
22190000,-84.05
22199000,-84.44
22208000,-82.6
22217000,-84.14
22226000,-83.95
22235000,-85.09
22244000,-84.24
22253000,-84.05
22262000,-84.44
22271000,-82.43
22280000,-84.35
22289000,-85.77
22298000,-83.57
22307000,-84.24
22316000,-83.66
22325000,-84.76
22334000,-85.09
22343000,-83.38
22352000,-83.3
22361000,-84.65
22370000,-84.05
22379000,-83.2
22388000,-85.42
22397000,-83.66
22406000,-83.11
22415000,-84.87
22424000,-84.04
22433000,-83.85
22442000,-84.24
22451000,-83.11
22460000,-84.44
22469000,-84.24
22478000,-85.09
22487000,-84.86
22496000,-83.85
22505000,-84.14
22514000,-84.65
22523000,-83.29
22532000,-83.66
22541000,-84.5
22550000,-85.96
22559000,-85.15
22568000,-84.2
22577000,-83.72
22586000,-83.72
22595000,-84.3
22604000,-83.17
22613000,-84.1
22622000,-84.61
22631000,-85.25
22640000,-83.08
22649000,-84.5
22658000,-85.37
22667000,-83.91
22676000,-84.71
22685000,-85.37
22694000,-85.14
22703000,-83.63
22712000,-84.82
22721000,-85.25
22730000,-85.25
22739000,-83.08
22748000,-84.01
22757000,-83.72
22766000,-82.66
22775000,-84.92
22784000,-84.92
22793000,-85.59
22802000,-85.25
22811000,-85.14
22820000,-84.71
22829000,-83.63
22838000,-85.36
22847000,-83.91
22856000,-82.41
22865000,-83.53
22874000,-84.2
22883000,-84.1
22892000,-85.48
22901000,-84.71
22910000,-84.71
22919000,-83.35
22928000,-85.59
22937000,-83.63
22946000,-84.71
22955000,-84.3
22964000,-84.71
22973000,-84.1
22982000,-82.82
22991000,-85.59
23000000,-84.5
23009000,-83.71
23018000,-83.91
23027000,-85.25
23036000,-83.91
23045000,-85.72
23054000,-83.81
23063000,-85.72
23072000,-83
23081000,-84.71
23090000,-84.4
23099000,-84.92
23108000,-84.92
23117000,-84.71
23126000,-85.03
23135000,-85.48
23144000,-85.11
23153000,-82.54
23162000,-81.68
23171000,-83.97
23180000,-84.68
23189000,-85.22
23198000,-84.17
23207000,-84.17
23216000,-84.17
23225000,-84.07
23234000,-84.89
23243000,-85.56
23252000,-84.89
23261000,-85
23270000,-85.8
23279000,-82.88
23288000,-84.89
23297000,-84.07
23306000,-83.22
23315000,-83.5
23324000,-84.07
23333000,-85.21
23342000,-84.07
23351000,-84.89
23360000,-84.26
23369000,-84.57
23378000,-83.41
23387000,-84.07
23396000,-83.87
23405000,-85.11
23414000,-85.44
23423000,-83.97
23432000,-85.33
23441000,-83.49
23450000,-83.87
23459000,-84.46
23468000,-83.97
23477000,-82.14
23486000,-84.16
23495000,-83.41
23504000,-83.97
23513000,-84.46
23522000,-84.26
23531000,-82.96
23540000,-85.68
23549000,-84.89
23558000,-84.99
23567000,-83.68
23576000,-85.11
23585000,-85.44
23594000,-85.11
23603000,-84.89
23612000,-85.11
23621000,-84.46
23630000,-83.97
23639000,-83.32
23648000,-84.26
23657000,-85.44
23666000,-84.07
23675000,-84.46
23684000,-83.97
23693000,-84.89
23702000,-84.07
23711000,-84.07
23720000,-84.13
23729000,-84.43
23738000,-84.85
23747000,-84.23
23756000,-83.94
23765000,-84.75
23774000,-85.41
23783000,-85.07
23792000,-84.54
23801000,-83.46
23810000,-84.54
23819000,-84.85
23828000,-84.33
23837000,-82.75
23846000,-83.84
23855000,-83.84
23864000,-85.41
23873000,-82.51
23882000,-84.85
23891000,-83.56
23900000,-84.03
23909000,-85.29
23918000,-84.03
23927000,-84.85
23936000,-82.93
23945000,-84.03
23954000,-84.64
23963000,-84.03
23972000,-85.88
23981000,-84.03
23990000,-85.52
23999000,-85.18
24008000,-82.59
24017000,-84.43
24026000,-83.94
24035000,-84.43
24044000,-85.07
24053000,-83.56
24062000,-84.75
24071000,-85.41
24080000,-84.96
24089000,-84.64
24098000,-84.75
24107000,-84.33
24116000,-83.37
24125000,-84.43
24134000,-85.07
24143000,-85.52
24152000,-84.96
24161000,-84.23
24170000,-85.07
24179000,-84.03
24188000,-83.55
24197000,-85.64
24206000,-83.28
24215000,-84.33
24224000,-85.52
24233000,-84.43
24242000,-82.34
24251000,-85.29
24260000,-85.52
24269000,-84.64
24278000,-84.64
24287000,-85.18
24296000,-83.46
24305000,-84.96
24314000,-84.13
24323000,-83.84
24332000,-83.64
24341000,-83.28
24350000,-84.96
24359000,-84.96
24368000,-84.03
24377000,-83.28
24386000,-84.53
24395000,-84.64
24404000,-83.74
24413000,-83.74
24422000,-84.64
24431000,-83.28
24440000,-84.85
24449000,-84.13
24458000,-84.43
24467000,-84.85
24476000,-85.07
24485000,-85.07
24494000,-85.07
24503000,-83.37
24512000,-84.85
24521000,-85.64
24530000,-85.76
24539000,-85.07
24548000,-84.12
24557000,-82.67
24566000,-85.76
24575000,-84.42
24584000,-85.17
24593000,-83.74
24602000,-83.64
24611000,-84.33
24620000,-84.33
24629000,-85.07
24638000,-84.12
24647000,-83.64
24656000,-83.09
24665000,-83.55
24674000,-84.22
24683000,-84.85
24692000,-84.03
24701000,-84.64
24710000,-84.22
24719000,-84.95
24728000,-84.64
24737000,-85.17
24746000,-84.42
24755000,-84.63
24764000,-84.85
24773000,-82.92
24782000,-86.38
24791000,-84.85
24800000,-84.33
24809000,-83
24818000,-84.03
24827000,-82.84
24836000,-84.53
24845000,-83.83
24854000,-85.29
24863000,-85.52
24872000,-85.07
24881000,-84.95
24890000,-85.07
24899000,-83.28
24908000,-84.15
24917000,-84.15
24926000,-84.77
24935000,-83.86
24944000,-83.48
24953000,-83.86
24962000,-84.98
24971000,-84.98
24980000,-83.58
24989000,-75.35
24998000,-52.58
25007000,-65.32
25016000,-81.02
25025000,-83.48
25034000,-84.77
25043000,-83.31
25052000,-85.32
25061000,-83.39
25070000,-84.35
25079000,-84.05
25088000,-84.15
25097000,-84.15
25106000,-85.67
25115000,-83.3
25124000,-84.87
25133000,-83.86
25142000,-84.35
25151000,-84.25
25160000,-84.05
25169000,-85.09
25178000,-83.67
25187000,-84.66
25196000,-82.77
25205000,-83.21
25214000,-86.28
25223000,-83.12
25232000,-83.12
25241000,-85.54
25250000,-83.67
25259000,-83.21
25268000,-85.67
25277000,-84.56
25286000,-85.09
25295000,-84.45
25304000,-84.15
25313000,-85.67
25322000,-85.31
25331000,-85.2
25340000,-83.86
25349000,-84.66
25358000,-84.66
25367000,-82.95
25376000,-84.05
25385000,-84.05
25394000,-83.86
25403000,-84.05
25412000,-84.66
25421000,-84.05
25430000,-85.78
25439000,-83.12
25448000,-83.86
25457000,-84.35
25466000,-84.15
25475000,-81.81
25484000,-83.76
25493000,-85.28
25502000,-85.75
25511000,-83.45
25520000,-82.57
25529000,-86
25538000,-83.83
25547000,-85.63
25556000,-84.02
25565000,-84.73
25574000,-84.84
25583000,-83.73
25592000,-83.08
25601000,-85.28
25610000,-84.42
25619000,-85.51
25628000,-85.99
25637000,-85.06
25646000,-83.73
25655000,-83.73
25664000,-84.21
25673000,-84.63
25682000,-84.73
25691000,-81.93
25700000,-84.63
25709000,-83.73
25718000,-85.63
25727000,-84.21
25736000,-81.86
25745000,-83.82
25754000,-84.84
25763000,-83.92
25772000,-84.02
25781000,-82.25
25790000,-83.92
25799000,-84.84
25808000,-84.41
25817000,-84.94
25826000,-83.44
25835000,-82.25
25844000,-83.82
25853000,-83.17
25862000,-83.82
25871000,-83.27
25880000,-84.94
25889000,-84.41
25898000,-84.52
25907000,-85.16
25916000,-85.51
25925000,-84.84
25934000,-84.02
25943000,-83.92
25952000,-83.92
25961000,-84.21
25970000,-85.16
25979000,-86.12
25988000,-83.36
25997000,-84.62
26006000,-84.41
26015000,-85.06
26024000,-83.44
26033000,-85.28
26042000,-84.94
26051000,-83.17
26060000,-85.06
26069000,-84.21
26078000,-84.84
26087000,-84.41
26096000,-83.27
26105000,-84.94
26114000,-85.06
26123000,-82.82
26132000,-85.99
26141000,-83.63
26150000,-84.21
26159000,-84.52
26168000,-85.16
26177000,-83.44
26186000,-84.94
26195000,-85.06
26204000,-84.83
26213000,-83.63
26222000,-84.83
26231000,-83.82
26240000,-84.83
26249000,-83.72
26258000,-83.44
26267000,-83.82
26276000,-84.11
26285000,-84.73
26294000,-85.5
26303000,-82.74
26312000,-84.01
26321000,-83.35
26330000,-84.52
26339000,-85.5
26348000,-84.62
26357000,-81.77
26366000,-85.05
26375000,-84.31
26384000,-85.5
26393000,-83.08
26402000,-83.63
26411000,-83.54
26420000,-83.62
26429000,-84.73
26438000,-83.35
26447000,-85.16
26456000,-84.62
26465000,-84.01
26474000,-84.83
26483000,-84.62
26492000,-83.72
26501000,-84.52
26510000,-84.31
26519000,-84.62
26528000,-84.62
26537000,-83.92
26546000,-85.05
26555000,-84.41
26564000,-84.62
26573000,-84.21
26582000,-85.05
26591000,-84.41
26600000,-83.44
26609000,-85.5
26618000,-84.11
26627000,-83.91
26636000,-84.01
26645000,-85.05
26654000,-84.21
26663000,-82.91
26672000,-84.97
26681000,-83.65
26690000,-84.04
26699000,-84.04
26708000,-83.19
26717000,-84.34
26726000,-81.36
26735000,-84.14
26744000,-85.3
26753000,-83.85
26762000,-83.94
26771000,-83.29
26780000,-84.23
26789000,-84.86
26798000,-84.44
26807000,-85.3
26816000,-83.47
26825000,-84.65
26834000,-84.65
26843000,-85.19
26852000,-83.65
26861000,-83.11
26870000,-85.65
26879000,-85.19
26888000,-82.68
26897000,-83.85
26906000,-83.85
26915000,-84.65
26924000,-83.56
26933000,-82.43
26942000,-83.65
26951000,-84.44
26960000,-83.75
26969000,-83.85
26978000,-84.86
26987000,-84.75
26996000,-83.94
27005000,-85.3
27014000,-84.23
27023000,-84.65
27032000,-85.08
27041000,-84.65
27050000,-84.86
27059000,-85.3
27068000,-84.23
27077000,-84.34
27086000,-85.89
27095000,-84.23
27104000,-84.86
27113000,-86.14
27122000,-84.14
27131000,-84.23
27140000,-83.46
27149000,-83.75
27158000,-84.86
27167000,-83.75
27176000,-84.65
27185000,-84.13
27194000,-84.75
27203000,-84.86
27212000,-84.43
27221000,-83.56
27230000,-84.96
27239000,-82.85
27248000,-85.53
27257000,-85.24
27266000,-85.24
27275000,-84.17
27284000,-84.9
27293000,-85.35
27302000,-83.5
27311000,-84.9
27320000,-84.8
27329000,-83.13
27338000,-84.69
27347000,-85.02
27356000,-85.59
27365000,-85.24
27374000,-85.59
27383000,-83.88
27392000,-84.37
27401000,-84.58
27410000,-83.68
27419000,-85.83
27428000,-84.37
27437000,-83.97
27446000,-85.01
27455000,-85.01
27464000,-83.78
27473000,-84.27
27482000,-84.27
27491000,-84.58
27500000,-83.78
27509000,-83.78
27518000,-82.04
27527000,-85.23
27536000,-84.07
27545000,-84.48
27554000,-85.46
27563000,-84.9
27572000,-82.69
27581000,-85.12
27590000,-85.01
27599000,-84.69
27608000,-84.58
27617000,-85.23
27626000,-83.4
27635000,-84.9
27644000,-85.01
27653000,-84.37
27662000,-84.17
27671000,-83.22
27680000,-84.79
27689000,-82.53
27698000,-83.97
27707000,-83.97
27716000,-85.46
27725000,-84.79
27734000,-84.17
27743000,-82.69
27752000,-83.4
27761000,-84.17
27770000,-83.78
27779000,-85.01
27788000,-84.79
27797000,-85.95
27806000,-85.35
27815000,-85.46
27824000,-85.58
27833000,-85.23
27842000,-83.28
27851000,-82.42
27860000,-85.41
27869000,-84.64
27878000,-84.33
27887000,-84.96
27896000,-84.64
27905000,-84.23
27914000,-83.74
27923000,-83.64
27932000,-84.43
27941000,-83.84
27950000,-84.43
27959000,-85.07
27968000,-83.18
27977000,-84.53
27986000,-84.23
27995000,-83.84
28004000,-84.96
28013000,-85.29
28022000,-85.07
28031000,-83.84
28040000,-84.64
28049000,-86.13
28058000,-83.55
28067000,-84.03
28076000,-82.42
28085000,-83.74
28094000,-83.64
28103000,-85.07
28112000,-84.13
28121000,-82.84
28130000,-84.43
28139000,-85.41
28148000,-84.53
28157000,-83.84
28166000,-85.29
28175000,-83.64
28184000,-84.13
28193000,-84.53
28202000,-83.46
28211000,-80.62
28220000,-84.33
28229000,-84.96
28238000,-84.03
28247000,-84.03
28256000,-85.88
28265000,-83.46
28274000,-84.43
28283000,-84.33
28292000,-84.33
28301000,-84.03
28310000,-85.07
28319000,-83.83
28328000,-84.03
28337000,-85.07
28346000,-83.55
28355000,-84.53
28364000,-84.85
28373000,-84.42
28382000,-83.45
28391000,-84.85
28400000,-84.85
28409000,-84.74
28418000,-83.45
28427000,-84.64
28436000,-84.47
28445000,-82.69
28454000,-85.34
28463000,-84.68
28472000,-84.57
28481000,-84.36
28490000,-85.34
28499000,-84.06
28508000,-83.97
28517000,-84.36
28526000,-84.27
28535000,-85.01
28544000,-84.36
28553000,-84.89
28562000,-84.26
28571000,-83.49
28580000,-84.57
28589000,-83.77
28598000,-84.78
28607000,-85.23
28616000,-83.96
28625000,-84.57
28634000,-85.01
28643000,-84.47
28652000,-84.36
28661000,-83.77
28670000,-84.47
28679000,-83.58
28688000,-84.78
28697000,-83.39
28706000,-85.23
28715000,-83.96
28724000,-82.19
28733000,-83.49
28742000,-81.72
28751000,-81.72
28760000,-80.29
28769000,-81.8
28778000,-82.27
28787000,-82.19
28796000,-84.47
28805000,-85
28814000,-85.45
28823000,-85.58
28832000,-85.45
28841000,-84.16
28850000,-83.87
28859000,-85.11
28868000,-84.57
28877000,-82.86
28886000,-81.87
28895000,-84.16
28904000,-84.06
28913000,-83.87
28922000,-83.39
28931000,-84.78
28940000,-84.57
28949000,-83.49
28958000,-83.03
28967000,-83.77
28976000,-84.78
28985000,-84.26
28994000,-85.58
29003000,-83.86
29012000,-85
29021000,-83.42
29030000,-85.03
29039000,-84.19
29048000,-84.6
29057000,-85.48
29066000,-84.92
29075000,-85.25
29084000,-83.6
29093000,-83.99
29102000,-83.99
29111000,-85.37
29120000,-85.03
29129000,-83.52
29138000,-84.09
29147000,-84.39
29156000,-84.09
29165000,-84.71
29174000,-84.18
29183000,-86.98
29192000,-82.97
29201000,-84.81
29210000,-84.6
29219000,-85.14
29228000,-84.39
29237000,-84.7
29246000,-83.99
29255000,-85.72
29264000,-85.25
29273000,-84.09
29282000,-84.49
29291000,-83.42
29300000,-82.46
29309000,-85.97
29318000,-84.29
29327000,-85.25
29336000,-84.49
29345000,-84.7
29354000,-84.81
29363000,-84.6
29372000,-85.03
29381000,-85.03
29390000,-83.42
29399000,-85.03
29408000,-83.33
29417000,-85.36
29426000,-85.72
29435000,-83.42
29444000,-85.25
29453000,-83.51
29462000,-83.89
29471000,-85.48
29480000,-84.09
29489000,-84.39
29498000,-82.71
29507000,-86.21
29516000,-84.18
29525000,-84.29
29534000,-84.38
29543000,-85.25
29552000,-83.6
29561000,-83.14
29570000,-84.08
29579000,-83.6
29588000,-83.41
29597000,-86.21
29606000,-83.24
29615000,-82.71
29624000,-84.08
29633000,-85.13
29642000,-85.03
29651000,-84.38
29660000,-84.38
29669000,-84.6
29678000,-85.48
29687000,-84.81
29696000,-83.79
29705000,-85.48
29714000,-84.08
29723000,-84.18
29732000,-85.96
29741000,-83.99
29750000,-84.18
29759000,-84.81
29768000,-85.6
29777000,-83.89
29786000,-82.46
29795000,-84.91
29804000,-83.24
29813000,-85.03
29822000,-84.91
29831000,-84.18
29840000,-85.71
29849000,-84.29
29858000,-85.71
29867000,-84.18
29876000,-83.69
29885000,-85.25
29894000,-85.13
29903000,-85.96
29912000,-84.59
29921000,-83.98
29930000,-83.98
29939000,-84.18
29948000,-83.6
29957000,-84.91
29966000,-83.89
29975000,-83.41
29984000,-81.23
29993000,-63.3
30002000,-53.58
30011000,-77.48
30020000,-83.89
30029000,-84.38
30038000,-84.59
30047000,-85.47
30056000,-84.28
30065000,-84.38
30074000,-83.41
30083000,-84.18
30092000,-85.02
30101000,-82.88
30110000,-84.8
30119000,-85.13
30128000,-83.23
30137000,-84.28
30146000,-83.89
30155000,-84.59
30164000,-82.37
30173000,-82.88
30182000,-83.59
30191000,-84.59
30200000,-81.74
30209000,-85.44
30218000,-83.95
30227000,-84.05
30236000,-84.56
30245000,-84.99
30254000,-83.76
30263000,-84.56
30272000,-82.51
30281000,-83.38
30290000,-85.44
30299000,-84.88
30308000,-84.67
30317000,-83.66
30326000,-83.56
30335000,-86.56
30344000,-82.43
30353000,-84.77
30362000,-83.85
30371000,-84.56
30380000,-83.85
30389000,-83.85
30398000,-85.21
30407000,-84.88
30416000,-84.77
30425000,-83.95
30434000,-83.38
30443000,-85.44
30452000,-83.95
30461000,-83.85
30470000,-85.21
30479000,-84.88
30488000,-85.21
30497000,-84.56
30506000,-84.77
30515000,-84.45
30524000,-84.56
30533000,-85.68
30542000,-83.76
30551000,-83.56
30560000,-85.21
30569000,-84.56
30578000,-85.21
30587000,-85.44
30596000,-83.95
30605000,-84.35
30614000,-85.44
30623000,-84.77
30632000,-84.25
30641000,-84.66
30650000,-84.35
30659000,-84.56
30668000,-84.45
30677000,-85.21
30686000,-84.05
30695000,-85.21
30704000,-83.01
30713000,-84.34
30722000,-84.56
30731000,-85.32
30740000,-84.45
30749000,-83.95
30758000,-84.04
30767000,-85.09
30776000,-84.77
30785000,-84.99
30794000,-84.93
30803000,-83.62
30812000,-83.62
30821000,-84.2
30830000,-85.15
30839000,-85.27
30848000,-85.98
30857000,-85.05
30866000,-84.93
30875000,-83.07
30884000,-84.83
30893000,-84.01
30902000,-84.1
30911000,-84.93
30920000,-83.07
30929000,-84.4
30938000,-85.5
30947000,-85.5
30956000,-85.5
30965000,-84.93
30974000,-83.26
30983000,-84.01
30992000,-84.62
31001000,-84.62
31010000,-85.27
31019000,-84.83
31028000,-84.72
31037000,-82.39
31046000,-84.01
31055000,-84.2
31064000,-85.27
31073000,-85.15
31082000,-84.2
31091000,-84.51
31100000,-84.1
31109000,-83.81
31118000,-85.05
31127000,-84.61
31136000,-85.27
31145000,-83.62
31154000,-86.1
31163000,-84.83
31172000,-84.1
31181000,-83.91
31190000,-81.47
31199000,-84.61
31208000,-83.62
31217000,-83.62
31226000,-84.61
31235000,-84.2
31244000,-82.39
31253000,-84.4
31262000,-85.73
31271000,-84.83
31280000,-84.3
31289000,-85.73
31298000,-84.72
31307000,-85.27
31316000,-83.16
31325000,-85.27
31334000,-85.27
31343000,-85.27
31352000,-83.16
31361000,-83.53
31370000,-85.38
31379000,-85.98
31388000,-84.31
31397000,-85.06
31406000,-82.98
31415000,-84.52
31424000,-84.31
31433000,-83.72
31442000,-84.84
31451000,-85.64
31460000,-85.17
31469000,-84.95
31478000,-84.31
31487000,-84.1
31496000,-85.52
31505000,-84.52
31514000,-84.63
31523000,-81.52
31532000,-85.29
31541000,-83.72
31550000,-84.31
31559000,-85.17
31568000,-86.13
31577000,-84.73
31586000,-83.91
31595000,-84.73
31604000,-85.17
31613000,-84.31
31622000,-84.95
31631000,-85.29
31640000,-84.95
31649000,-84.73
31658000,-84.31
31667000,-85.06
31676000,-84.1
31685000,-84.52
31694000,-85.4
31703000,-83.34
31712000,-84.21
31721000,-83.81
31730000,-82.63
31739000,-84.41
31748000,-84.01
31757000,-84.95
31766000,-84.95
31775000,-83.16
31784000,-85.64
31793000,-85.88
31802000,-84.95
31811000,-85.05
31820000,-84.83
31829000,-84.95
31838000,-84.3
31847000,-84.21
31856000,-86.65
31865000,-84.3
31874000,-83.71
31883000,-85.17
31892000,-85.88
31901000,-82.88
31910000,-84.73
31919000,-84.3
31928000,-84.3
31937000,-83.81
31946000,-84.3
31955000,-85.28
31964000,-84.73
31973000,-83.52
31982000,-84.37
31991000,-85.01
32000000,-82.78
32009000,-83.97
32018000,-83.49
32027000,-85.23
32036000,-83.68
32045000,-83.22
32054000,-83.68
32063000,-83.87
32072000,-83.68
32081000,-84.36
32090000,-84.58
32099000,-85.01
32108000,-84.47
32117000,-83.39
32126000,-83.77
32135000,-84.68
32144000,-83.68
32153000,-84.79
32162000,-85.01
32171000,-86.32
32180000,-84.47
32189000,-85.46
32198000,-84.06
32207000,-84.79
32216000,-84.89
32225000,-85.01
32234000,-83.49
32243000,-85.34
32252000,-84.57
32261000,-85.34
32270000,-84.57
32279000,-84.57
32288000,-85.23
32297000,-83.67
32306000,-84.47
32315000,-85.11
32324000,-85.46
32333000,-83.77
32342000,-85.01
32351000,-85.46
32360000,-84.57
32369000,-84.16
32378000,-85.46
32387000,-84.57
32396000,-84.57
32405000,-84.57
32414000,-84.16
32423000,-84.89
32432000,-84.47
32441000,-85.23
32450000,-83.96
32459000,-83.67
32468000,-84.36
32477000,-85.45
32486000,-83.58
32495000,-84.16
32504000,-84.36
32513000,-84.78
32522000,-83.67
32531000,-85.23
32540000,-83.87
32549000,-83.21
32558000,-84.78
32567000,-85
32576000,-83.67
32585000,-84.36
32594000,-85.82
32603000,-85.94
32612000,-84.36
32621000,-84.89
32630000,-85
32639000,-85.22
32648000,-84.26
32657000,-84.57
32666000,-84.26
32675000,-85.11
32684000,-84.36
32693000,-84.16
32702000,-84.36
32711000,-84.16
32720000,-84.47
32729000,-85.22
32738000,-83.96
32747000,-84.16
32756000,-83.87
32765000,-84.68
32774000,-85.11
32783000,-82.68
32792000,-84.78
32801000,-85.58
32810000,-83.96
32819000,-85
32828000,-83.3
32837000,-85.58
32846000,-84.36
32855000,-84.16
32864000,-84.68
32873000,-84.26
32882000,-84.57
32891000,-84.57
32900000,-84.78
32909000,-84.78
32918000,-84.06
32927000,-83.96
32936000,-85.94
32945000,-84.26
32954000,-85.69
