Frequency (Hz),Amplitude (dBm)
2110000,-85.35
2111000,-84.26
2112000,-82.97
2113000,-84.64
2114000,-83.21
2115000,-82.89
2116000,-85.04
2117000,-84.16
2118000,-84.54
2119000,-83.46
2120000,-84.35
2121000,-83.8
2122000,-84.77
2123000,-84.97
2124000,-84.3
2125000,-84.02
2126000,-84.67
2127000,-84.77
2128000,-84.38
2129000,-82.23
2130000,-85.81
2131000,-84.3
2132000,-83.67
2133000,-83.92
2134000,-85.49
2135000,-84.77
2136000,-83.84
2137000,-84.38
2138000,-81.23
2139000,-84.38
2140000,-83.67
2141000,-82.68
2142000,-85.07
2143000,-85.07
2144000,-84.97
2145000,-84.29
2146000,-84.02
2147000,-82.31
2148000,-84.29
2149000,-82.68
2150000,-85.81
2151000,-84.77
2152000,-82.61
2153000,-83
2154000,-84.77
2155000,-84.67
2156000,-84.67
2157000,-84.2
2158000,-84.38
2159000,-84.77
2160000,-84.02
2161000,-84.38
2162000,-83.92
2163000,-84.02
2164000,-82.23
2165000,-83
2166000,-85.49
2167000,-84.58
2168000,-83.58
2169000,-83.32
2170000,-84.96
2171000,-85.17
2172000,-83.58
2173000,-84.67
2174000,-84.58
2175000,-85.49
2176000,-84.38
2177000,-85.92
2178000,-83.67
2179000,-85.07
2180000,-84.58
2181000,-85.59
2182000,-85.81
2183000,-83.58
2184000,-85.38
2185000,-82.38
2186000,-84.58
2187000,-85.17
2188000,-84.32
2189000,-83.86
2190000,-85
2191000,-85
2192000,-85.31
2193000,-84.51
2194000,-85
2195000,-83.6
2196000,-84.61
2197000,-83.6
2198000,-85.1
2199000,-84.61
2200000,-83.91
2201000,-83.48
2202000,-85.06
2203000,-84.37
2204000,-84.66
2205000,-83.23
2206000,-84.76
2207000,-83.31
2208000,-84.28
2209000,-83.48
2210000,-83.15
2211000,-83.91
2212000,-82.52
2213000,-84.28
2214000,-82.3
2215000,-83.66
2216000,-84.37
2217000,-84.95
2218000,-85.47
2219000,-84.95
2220000,-82.6
2221000,-84.19
2222000,-84.01
2223000,-85.58
2224000,-84.19
2225000,-84.19
2226000,-84.37
2227000,-83.23
2228000,-83.91
2229000,-83.31
2230000,-83.48
2231000,-83.48
2232000,-84.37
2233000,-82.22
2234000,-85.16
2235000,-82.6
2236000,-84.28
2237000,-85.47
2238000,-83.15
2239000,-84.76
2240000,-82.67
2241000,-83.31
2242000,-84.28
2243000,-83.91
2244000,-83.48
2245000,-86.86
2246000,-82.52
2247000,-84.28
2248000,-81.94
2249000,-82.91
2250000,-84.01
2251000,-83.83
2252000,-83.91
2253000,-84.19
2254000,-85.44
2255000,-85.02
2256000,-84.44
2257000,-84.83
2258000,-85.13
2259000,-83.89
2260000,-83.72
2261000,-84.35
2262000,-85.44
2263000,-83.21
2264000,-83.72
2265000,-83.21
2266000,-85.97
2267000,-83.64
2268000,-83.98
2269000,-84.08
2270000,-84.83
2271000,-84.73
2272000,-83.89
2273000,-85.22
2274000,-84.44
2275000,-84.63
2276000,-81.72
2277000,-83.98
2278000,-84.25
2279000,-83.38
2280000,-85.02
2281000,-83.38
2282000,-83.3
2283000,-84.25
2284000,-84.63
2285000,-84.83
2286000,-84.83
2287000,-84.44
2288000,-84.73
2289000,-83.3
2290000,-84.35
2291000,-83.55
2292000,-84.73
2293000,-83.55
2294000,-85.13
2295000,-84.44
2296000,-84.63
2297000,-83.89
2298000,-83.72
2299000,-83.21
2300000,-84.73
2301000,-82.15
2302000,-84.73
2303000,-84.63
2304000,-84.63
2305000,-84.44
2306000,-84.35
2307000,-83.98
2308000,-83.98
2309000,-84.63
2310000,-84.63
2311000,-83.38
2312000,-83.98
2313000,-84.63
2314000,-80.53
2315000,-84.25
2316000,-83.89
2317000,-83.98
2318000,-84.08
2319000,-84.73
2320000,-82.9
2321000,-83.21
2322000,-84.08
2323000,-85.43
2324000,-84.83
2325000,-83.64
2326000,-84.25
2327000,-82.44
2328000,-83.05
2329000,-83.3
2330000,-83.21
2331000,-85.22
2332000,-82.29
2333000,-84.35
2334000,-84.83
2335000,-85.02
2336000,-85.22
2337000,-85.22
2338000,-83.55
2339000,-85.22
2340000,-83.55
2341000,-84.83
2342000,-84.08
2343000,-84.73
2344000,-82.07
2345000,-84.08
2346000,-82.74
2347000,-85.87
2348000,-84.83
2349000,-83.05
2350000,-82.59
2351000,-85.13
2352000,-84.25
2353000,-84.44
2354000,-85.02
2355000,-85.13
2356000,-82
2357000,-83.98
2358000,-85.65
2359000,-84.25
2360000,-84.58
2361000,-85.92
2362000,-84.2
2363000,-85.59
2364000,-84.02
2365000,-82.92
2366000,-84.58
2367000,-85.07
2368000,-84.2
2369000,-83.83
2370000,-84.2
2371000,-83.83
2372000,-84.2
2373000,-83.32
2374000,-84.29
2375000,-84.38
2376000,-85.48
2377000,-84.2
2378000,-84.77
2379000,-84.67
2380000,-85.07
2381000,-84.2
2382000,-83.67
2383000,-83.49
2384000,-84.02
2385000,-85.17
2386000,-85.17
2387000,-84.2
2388000,-85.81
2389000,-83.49
2390000,-84.38
2391000,-84.96
2392000,-84.38
2393000,-86.26
2394000,-82.92
2395000,-84.77
2396000,-84.2
2397000,-84.67
2398000,-85.48
2399000,-84.2
2400000,-83.67
2401000,-82.92
2402000,-84.2
2403000,-82.61
2404000,-85.17
2405000,-84.67
2406000,-85.17
2407000,-83.24
2408000,-85.48
2409000,-84.29
2410000,-85.48
2411000,-84.2
2412000,-85.81
2413000,-85.59
2414000,-84.67
2415000,-84.96
2416000,-83.24
2417000,-85.92
2418000,-84.38
2419000,-84.02
2420000,-85.59
2421000,-83.58
2422000,-84.77
2423000,-85.59
2424000,-84.57
2425000,-84.77
2426000,-84.77
2427000,-85.17
2428000,-84.96
2429000,-83.67
2430000,-84.96
2431000,-85.17
2432000,-83.83
2433000,-84.38
2434000,-85.17
2435000,-84.67
2436000,-85.59
2437000,-84.77
2438000,-85.48
2439000,-84.96
2440000,-86.26
2441000,-85.17
2442000,-83.58
2443000,-85.17
2444000,-83.92
2445000,-84.67
2446000,-84.96
2447000,-85.48
2448000,-84.2
2449000,-82.53
2450000,-82.86
2451000,-83.1
2452000,-82.33
2453000,-83.1
2454000,-83.61
2455000,-84.24
2456000,-83.1
2457000,-85.98
2458000,-84.14
2459000,-85.02
2460000,-84.14
2461000,-83.27
2462000,-83.78
2463000,-83.19
2464000,-84.52
2465000,-83.97
2466000,-84.33
2467000,-85.11
2468000,-85.76
2469000,-84.72
2470000,-81.43
2471000,-85.11
2472000,-83.97
2473000,-83.97
2474000,-84.14
2475000,-84.24
2476000,-84.24
2477000,-83.52
2478000,-83.1
2479000,-83.78
2480000,-83.1
2481000,-82.25
2482000,-85.11
2483000,-83.1
2484000,-84.14
2485000,-82.94
2486000,-83.52
2487000,-84.62
2488000,-84.14
2489000,-82.94
2490000,-84.14
2491000,-82.33
2492000,-79.73
2493000,-78.89
2494000,-76.92
2495000,-74.4
2496000,-72.86
2497000,-71.39
2498000,-70.43
2499000,-69.56
2500000,-69.25
2501000,-69.39
2502000,-70.43
2503000,-70.9
2504000,-72.47
2505000,-74.64
2506000,-76.92
2507000,-78.4
2508000,-80.18
2509000,-83.44
2510000,-83.27
2511000,-84.62
2512000,-83.44
2513000,-84.14
2514000,-84.24
2515000,-83.52
2516000,-84.24
2517000,-85.11
2518000,-85.01
2519000,-84.33
2520000,-85.43
2521000,-85.26
2522000,-84.17
2523000,-84.45
2524000,-83.46
2525000,-83.46
2526000,-83.9
2527000,-84.65
2528000,-83.46
2529000,-84.45
2530000,-84.17
2531000,-83.9
2532000,-83.9
2533000,-85.26
2534000,-83.8
2535000,-84.45
2536000,-85.36
2537000,-82.56
2538000,-84.95
2539000,-84.45
2540000,-84.95
2541000,-83.46
2542000,-85.26
2543000,-83.8
2544000,-83.71
2545000,-85.47
2546000,-82.88
2547000,-85.36
2548000,-83.37
2549000,-85.36
2550000,-82.88
2551000,-85.36
2552000,-83.8
2553000,-85.04
2554000,-81.83
2555000,-84.17
2556000,-84.95
2557000,-83.2
2558000,-85.69
2559000,-84.26
2560000,-82.41
2561000,-84.07
2562000,-83.37
2563000,-83.2
2564000,-83.55
2565000,-82.88
2566000,-84.84
2567000,-84.55
2568000,-83.8
2569000,-83.37
2570000,-83.37
2571000,-83.46
2572000,-84.95
2573000,-84.45
2574000,-83.55
2575000,-83.12
2576000,-84.95
2577000,-83.8
2578000,-83.12
2579000,-84.95
2580000,-84.84
2581000,-83.71
2582000,-83.46
2583000,-84.17
2584000,-83.55
2585000,-84.55
2586000,-84.26
2587000,-83.55
2588000,-84.95
2589000,-83.55
2590000,-84.87
2591000,-84.68
2592000,-83.83
2593000,-84.68
2594000,-83.75
2595000,-84.68
2596000,-83.83
2597000,-85.94
2598000,-83.93
2599000,-81.58
2600000,-83.49
2601000,-83.83
2602000,-85.5
2603000,-84.87
2604000,-84.49
2605000,-85.08
2606000,-85.29
2607000,-84.29
2608000,-84.68
2609000,-84.29
2610000,-84.87
2611000,-85.08
2612000,-84.2
2613000,-85.08
2614000,-83.49
2615000,-85.08
2616000,-84.2
2617000,-82.22
2618000,-84.2
2619000,-84.2
2620000,-83.23
2621000,-83.23
2622000,-82.91
2623000,-84.87
2624000,-82.59
2625000,-84.49
2626000,-85.08
2627000,-83.49
2628000,-85.4
2629000,-84.68
2630000,-84.98
2631000,-84.58
2632000,-84.29
2633000,-85.72
2634000,-84.58
2635000,-83.58
2636000,-83.93
2637000,-84.87
2638000,-84.68
2639000,-84.68
2640000,-86.29
2641000,-84.29
2642000,-83.75
2643000,-84.49
2644000,-84.68
2645000,-85.39
2646000,-82.59
2647000,-84.49
2648000,-84.11
2649000,-83.4
2650000,-83.4
2651000,-84.58
2652000,-85.29
2653000,-84.29
2654000,-82.52
2655000,-84.87
2656000,-84.2
2657000,-84.68
2658000,-84.49
2659000,-84.2
2660000,-82.03
2661000,-84.52
2662000,-83.96
2663000,-85.01
2664000,-82.94
2665000,-84.33
2666000,-84.62
2667000,-85.01
2668000,-84.33
2669000,-82.62
2670000,-83.52
2671000,-83.87
2672000,-83.78
2673000,-83.61
2674000,-84.52
2675000,-85.86
2676000,-84.14
2677000,-84.71
2678000,-85.32
2679000,-84.91
2680000,-84.52
2681000,-85.11
2682000,-85.32
2683000,-83.87
2684000,-85.86
2685000,-85.11
2686000,-84.14
2687000,-83.52
2688000,-84.91
2689000,-84.91
2690000,-85.01
2691000,-84.33
2692000,-83.61
2693000,-85.01
2694000,-85.01
2695000,-84.91
2696000,-84.62
2697000,-81.61
2698000,-84.14
2699000,-83.1
2700000,-84.71
2701000,-83.52
2702000,-83.1
2703000,-85.01
2704000,-83.78
2705000,-83.96
2706000,-84.14
2707000,-84.91
2708000,-83.61
2709000,-82.62
2710000,-83.96
2711000,-83.52
2712000,-83.52
2713000,-83.27
2714000,-84.71
2715000,-84.91
2716000,-84.33
2717000,-84.14
2718000,-84.91
2719000,-84.52
2720000,-84.91
2721000,-84.24
2722000,-84.33
2723000,-85.32
2724000,-84.71
2725000,-84.52
2726000,-84.71
2727000,-85.11
2728000,-84.62
2729000,-83.75
2730000,-84.49
2731000,-83.4
2732000,-83.93
2733000,-84.68
2734000,-84.98
2735000,-81.65
2736000,-83.23
2737000,-84.49
2738000,-85.29
2739000,-85.72
2740000,-84.2
2741000,-83.74
2742000,-85.29
2743000,-85.08
2744000,-85.83
2745000,-85.08
2746000,-84.87
2747000,-85.08
2748000,-84.29
2749000,-84.87
2750000,-84.98
2751000,-84.68
2752000,-83.49
2753000,-82.75
2754000,-83.4
2755000,-85.08
2756000,-83.49
2757000,-83.58
2758000,-83.23
2759000,-83.58
2760000,-83.23
2761000,-84.68
2762000,-84.87
2763000,-83.93
2764000,-84.87
2765000,-84.49
2766000,-84.58
2767000,-83.74
2768000,-84.2
2769000,-83.58
2770000,-85.83
2771000,-83.83
2772000,-84.11
2773000,-83.83
2774000,-83.93
2775000,-83.15
2776000,-83.74
2777000,-83.83
2778000,-83.93
2779000,-84.98
2780000,-85.08
2781000,-83.93
2782000,-84.29
2783000,-84.2
2784000,-83.83
2785000,-84.68
2786000,-84.58
2787000,-86.29
2788000,-83.58
2789000,-84.49
2790000,-84.49
2791000,-84.11
2792000,-83.74
2793000,-84.87
2794000,-85.94
2795000,-84.58
2796000,-85.83
2797000,-84.29
2798000,-84.49
2799000,-86.2
2800000,-84.91
2801000,-83.52
2802000,-84.62
2803000,-83.27
2804000,-84.91
2805000,-85.11
2806000,-85.43
2807000,-84.14
2808000,-83.61
2809000,-85.11
2810000,-85.11
2811000,-81.89
2812000,-83.96
2813000,-85.32
2814000,-83.96
2815000,-82.55
2816000,-83.52
2817000,-83.52
2818000,-84.91
2819000,-83.87
2820000,-83.87
2821000,-84.71
2822000,-85.53
2823000,-84.14
2824000,-85.32
2825000,-83.87
2826000,-85.53
2827000,-85.32
2828000,-84.24
2829000,-84.52
2830000,-85.11
2831000,-84.62
2832000,-82.94
2833000,-84.14
2834000,-84.14
2835000,-84.32
2836000,-84.52
2837000,-85.11
2838000,-83.1
2839000,-84.91
2840000,-84.62
2841000,-85.11
2842000,-85.75
2843000,-83.87
2844000,-83.52
2845000,-84.24
2846000,-84.71
2847000,-86.33
2848000,-84.14
2849000,-85.11
2850000,-84.73
2851000,-85.02
2852000,-83.63
2853000,-84.73
2854000,-84.35
2855000,-84.63
2856000,-84.63
2857000,-85.12
2858000,-85.54
2859000,-84.82
2860000,-83.3
2861000,-85.22
2862000,-85.43
2863000,-82.14
2864000,-84.63
2865000,-85.02
2866000,-85.02
2867000,-85.43
2868000,-83.72
2869000,-85.02
2870000,-83.98
2871000,-85.64
2872000,-82.89
2873000,-84.43
2874000,-85.43
2875000,-85.43
2876000,-85.12
2877000,-83.89
2878000,-84.35
2879000,-85.22
2880000,-83.21
2881000,-83.21
2882000,-83.98
2883000,-85.02
2884000,-85.22
2885000,-83.38
2886000,-85.43
2887000,-83.98
2888000,-84.07
2889000,-84.43
2890000,-85.54
2891000,-83.89
2892000,-83.89
2893000,-84.43
2894000,-83.72
2895000,-84.72
2896000,-84.25
2897000,-84.43
2898000,-84.72
2899000,-83.98
2900000,-84.72
2901000,-83.89
2902000,-84.82
2903000,-83.72
2904000,-84.72
2905000,-83.3
2906000,-84.72
2907000,-84.72
2908000,-85.22
2909000,-84.43
2910000,-85.22
2911000,-85.43
2912000,-85.64
2913000,-84.82
2914000,-83.98
2915000,-84.35
2916000,-85.22
2917000,-83.3
2918000,-84.82
2919000,-84.82
2920000,-86.08
2921000,-85.02
2922000,-85.12
2923000,-84.82
2924000,-85.22
2925000,-84.63
2926000,-85.12
2927000,-85.43
2928000,-84.82
2929000,-83.97
2930000,-84.72
2931000,-85.12
2932000,-85.02
2933000,-85.02
2934000,-83.89
2935000,-83.38
2936000,-84.25
2937000,-84.63
2938000,-84.82
2939000,-85.02
2940000,-84.25
2941000,-85.97
2942000,-84.35
2943000,-84.82
2944000,-82.66
2945000,-86.08
2946000,-85.22
2947000,-85.12
2948000,-84.63
2949000,-85.64
2950000,-84.35
2951000,-82.73
2952000,-84.82
2953000,-83.38
2954000,-85.64
2955000,-84.35
2956000,-83.97
2957000,-84.63
2958000,-85.86
2959000,-85.22
2960000,-84.25
2961000,-84.07
2962000,-84.72
2963000,-84.72
2964000,-84.25
2965000,-85.22
2966000,-84.43
2967000,-85.86
2968000,-85.22
2969000,-84.25
2970000,-83.3
2971000,-85.02
2972000,-83.05
2973000,-84.82
2974000,-84.34
2975000,-83.89
2976000,-85.64
2977000,-83.89
2978000,-83.21
2979000,-84.34
2980000,-82.89
2981000,-84.63
2982000,-85.64
2983000,-85.12
2984000,-86.44
2985000,-84.63
2986000,-85.43
2987000,-83.72
2988000,-84.82
2989000,-83.97
2990000,-83.37
2991000,-82.73
2992000,-81.02
2993000,-79.62
2994000,-76.41
2995000,-74.63
2996000,-73.07
2997000,-70.84
2998000,-70.23
2999000,-69.46
3000000,-69.07
3001000,-69.64
3002000,-70.13
3003000,-71.64
3004000,-72.93
3005000,-75.22
3006000,-77.24
3007000,-78.57
3008000,-82.33
3009000,-82.55
3010000,-83.85
3011000,-84.21
3012000,-84.98
3013000,-84.04
3014000,-85.5
3015000,-84.69
3016000,-84.31
3017000,-83.17
3018000,-84.69
3019000,-85.09
3020000,-85.4
3021000,-84.4
3022000,-84.31
3023000,-84.69
3024000,-83.6
3025000,-85.5
3026000,-85.61
3027000,-82.63
3028000,-84.04
3029000,-84.4
3030000,-85.4
3031000,-83.6
3032000,-83.68
3033000,-83.01
3034000,-84.04
3035000,-85.18
3036000,-84.4
3037000,-84.59
3038000,-86.05
3039000,-83.34
3040000,-83.94
3041000,-85.09
3042000,-84.21
3043000,-84.98
3044000,-85.18
3045000,-83.94
3046000,-83.94
3047000,-85.5
3048000,-84.4
3049000,-85.61
3050000,-84.31
3051000,-85.93
3052000,-84.04
3053000,-85.5
3054000,-84.98
3055000,-84.98
3056000,-86.28
3057000,-85.09
3058000,-85.4
3059000,-85.18
3060000,-84.98
3061000,-85.18
3062000,-84.04
3063000,-84.04
3064000,-84.69
3065000,-83.68
3066000,-82.7
3067000,-83.94
3068000,-83.51
3069000,-85.5
3070000,-84.79
3071000,-85.09
3072000,-85.09
3073000,-85.18
3074000,-85.18
3075000,-83.85
3076000,-84.21
3077000,-82.93
3078000,-84.21
3079000,-85.5
3080000,-83.94
3081000,-83.68
3082000,-84.21
3083000,-84.69
3084000,-83.6
3085000,-85.61
3086000,-84.79
3087000,-83.85
3088000,-85.61
3089000,-85.5
3090000,-83.34
3091000,-85.61
3092000,-85.09
3093000,-84.4
3094000,-86.05
3095000,-84.31
3096000,-83.68
3097000,-84.69
3098000,-84.69
3099000,-84.21
3100000,-85.5
3101000,-84.79
3102000,-85.09
3103000,-84.98
3104000,-84.69
3105000,-84.21
3106000,-83.85
3107000,-84.04
3108000,-83.01
3109000,-85.4
3110000,-84.4
3111000,-84.69
3112000,-85.09
3113000,-85.18
3114000,-85.5
3115000,-84.04
3116000,-84.59
3117000,-85.93
3118000,-84.79
3119000,-85.09
3120000,-83.17
3121000,-85.83
3122000,-84.4
3123000,-85.93
3124000,-84.59
3125000,-85.4
3126000,-84.59
3127000,-84.69
3128000,-83.26
3129000,-84.59
3130000,-85.18
3131000,-84.56
3132000,-85.05
3133000,-84.95
3134000,-84.37
3135000,-84
3136000,-85.36
3137000,-82.51
3138000,-84.75
3139000,-84.66
3140000,-84.95
3141000,-84.66
3142000,-85.57
3143000,-84.28
3144000,-84
3145000,-84.56
3146000,-84.95
3147000,-84.56
3148000,-84.18
3149000,-84.95
3150000,-85.84
3151000,-85.3
3152000,-85.52
3153000,-86.31
3154000,-85.96
3155000,-85.74
3156000,-83.85
3157000,-85.41
3158000,-85.84
3159000,-85.84
3160000,-84.6
3161000,-85.3
3162000,-84.22
3163000,-84.22
3164000,-85.09
3165000,-84.7
3166000,-85.3
3167000,-83.59
3168000,-84.7
3169000,-85.52
3170000,-83.25
3171000,-84.7
3172000,-84.7
3173000,-84.5
3174000,-85
3175000,-86.19
3176000,-85.74
3177000,-83.25
3178000,-86.19
3179000,-85.3
3180000,-85.52
3181000,-83.08
3182000,-85.84
3183000,-84.6
3184000,-84.5
3185000,-85.52
3186000,-85.3
3187000,-84.7
3188000,-84.7
3189000,-85.41
3190000,-85.52
3191000,-85
3192000,-84.5
3193000,-83.95
3194000,-85.52
3195000,-84.22
3196000,-85.41
3197000,-83.95
3198000,-83.42
3199000,-85.37
3200000,-85.16
3201000,-82.91
3202000,-84.19
3203000,-84.67
3204000,-84.29
3205000,-84.37
3206000,-85.91
3207000,-85.91
3208000,-85.91
3209000,-85.91
3210000,-81.94
3211000,-83.92
3212000,-85.91
3213000,-84.57
3214000,-85.37
3215000,-82.52
3216000,-83.83
3217000,-85.48
3218000,-82.3
3219000,-84.19
3220000,-84.57
3221000,-85.06
3222000,-85.06
3223000,-85.48
3224000,-84.96
3225000,-84.76
3226000,-85.16
3227000,-84.29
3228000,-85.06
3229000,-84.67
3230000,-85.37
3231000,-84.37
3232000,-84.96
3233000,-84.96
3234000,-84.96
3235000,-84.37
3236000,-84.67
3237000,-85.58
3238000,-84.19
3239000,-85.37
3240000,-84.67
3241000,-84.37
3242000,-84.37
3243000,-84.01
3244000,-85.06
3245000,-84.01
3246000,-84.01
3247000,-84.57
3248000,-83.32
3249000,-84.76
3250000,-85.8
3251000,-85.48
3252000,-84.37
3253000,-85.06
3254000,-86.38
3255000,-85.8
3256000,-85.58
3257000,-85.16
3258000,-83.48
3259000,-86.38
3260000,-84.29
3261000,-83.32
3262000,-83.92
3263000,-84.57
3264000,-85.48
3265000,-85.13
3266000,-85.03
3267000,-84.92
3268000,-84.34
3269000,-82.96
3270000,-85.55
3271000,-82.19
3272000,-84.92
3273000,-85.34
3274000,-82.34
3275000,-85.77
3276000,-83.63
3277000,-85.44
3278000,-85.03
3279000,-85.55
3280000,-84.63
3281000,-85.13
3282000,-83.79
3283000,-84.34
3284000,-85.34
3285000,-85.44
3286000,-84.92
3287000,-84.73
3288000,-84.92
3289000,-85.77
3290000,-86.22
3291000,-83.79
3292000,-86.95
3293000,-84.16
3294000,-85.03
3295000,-85.88
3296000,-84.73
3297000,-85.88
3298000,-84.73
3299000,-85.77
3300000,-84.63
3301000,-85.55
3302000,-85.03
3303000,-85.44
3304000,-85.03
3305000,-85.03
3306000,-84.34
3307000,-84.92
3308000,-86.22
3309000,-84.25
3310000,-85.13
3311000,-86.7
3312000,-84.73
3313000,-83.54
3314000,-84.53
3315000,-85.03
3316000,-84.25
3317000,-85.87
3318000,-85.03
3319000,-84.92
3320000,-84.25
3321000,-84.63
3322000,-84.34
3323000,-83.88
3324000,-84.34
3325000,-85.03
3326000,-85.34
3327000,-84.25
3328000,-84.25
3329000,-83.88
3330000,-84.16
3331000,-84.63
3332000,-84.25
3333000,-85.13
3334000,-84.34
3335000,-85.55
3336000,-85.87
3337000,-84.53
3338000,-83.54
3339000,-84.16
3340000,-85.13
3341000,-84.63
3342000,-85.99
3343000,-86.46
3344000,-85.13
3345000,-82.27
3346000,-85.13
3347000,-85.87
3348000,-84.92
3349000,-83.98
3350000,-85.03
3351000,-83.98
3352000,-84.34
3353000,-85.55
3354000,-82.27
3355000,-85.77
3356000,-85.12
3357000,-85.12
3358000,-83.63
3359000,-83.88
3360000,-86.46
3361000,-85.99
3362000,-83.79
3363000,-83.88
3364000,-84.25
3365000,-85.12
3366000,-85.44
3367000,-85.55
3368000,-86.34
3369000,-85.03
3370000,-84.63
3371000,-83.2
3372000,-83.2
3373000,-85.44
3374000,-84.73
3375000,-85.03
3376000,-83.98
3377000,-85.55
3378000,-84.92
3379000,-86.22
3380000,-85.87
3381000,-84.15
3382000,-84.53
3383000,-85.44
3384000,-83.63
3385000,-85.44
3386000,-85.12
3387000,-85.55
3388000,-84.25
3389000,-85.55
3390000,-84.53
3391000,-83.98
3392000,-84.53
3393000,-85.87
3394000,-85.12
3395000,-85.44
3396000,-85.55
3397000,-85.34
3398000,-86.22
3399000,-82.96
3400000,-84.73
3401000,-85.77
3402000,-85.34
3403000,-83.98
3404000,-85.12
3405000,-84.73
3406000,-85.34
3407000,-84.53
3408000,-85.44
3409000,-85.03
3410000,-85.99
3411000,-85.55
3412000,-85.44
3413000,-85.77
3414000,-84.92
3415000,-84.63
3416000,-86.46
3417000,-85.87
3418000,-84.15
3419000,-84.25
3420000,-84.92
3421000,-83.98
3422000,-85.55
3423000,-84.92
3424000,-85.55
3425000,-83.28
3426000,-85.77
3427000,-85.34
3428000,-83.98
3429000,-85.87
3430000,-84.92
3431000,-84.15
3432000,-85.03
3433000,-85.87
3434000,-84.15
3435000,-83.79
3436000,-85.44
3437000,-85.03
3438000,-87.21
3439000,-85.55
3440000,-85.12
3441000,-85.99
3442000,-85.44
3443000,-83.45
3444000,-85.87
3445000,-85.99
3446000,-84.63
3447000,-83.28
3448000,-84.34
3449000,-84.92
3450000,-83.83
3451000,-86.29
3452000,-83.23
3453000,-84.58
3454000,-84.67
3455000,-84.48
3456000,-83.92
3457000,-84.67
3458000,-84.29
3459000,-84.29
3460000,-85.71
3461000,-83.48
3462000,-84.97
3463000,-83.92
3464000,-85.94
3465000,-85.39
3466000,-83.74
3467000,-84.29
3468000,-84.58
3469000,-84.87
3470000,-84.58
3471000,-85.82
3472000,-85.71
3473000,-86.29
3474000,-85.07
3475000,-84.87
3476000,-84.87
3477000,-85.07
3478000,-84.1
3479000,-84.29
3480000,-84.87
3481000,-84.58
3482000,-83.92
3483000,-84.67
3484000,-82.9
3485000,-85.93
3486000,-85.07
3487000,-84.87
3488000,-84.29
3489000,-84.2
3490000,-83.74
3491000,-82.13
3492000,-81.64
3493000,-78.75
3494000,-77.2
3495000,-75.37
3496000,-73.13
3497000,-71.18
3498000,-70.32
3499000,-69.59
3500000,-68.96
3501000,-69.21
3502000,-70.17
3503000,-71.6
3504000,-73.34
3505000,-74.12
3506000,-77.29
3507000,-79.47
3508000,-81.39
3509000,-83.15
3510000,-82.9
3511000,-84.29
3512000,-85.39
3513000,-84.29
3514000,-83.83
3515000,-85.28
3516000,-84.48
3517000,-84.2
3518000,-85.39
3519000,-83.83
3520000,-84.97
3521000,-85.49
3522000,-84.29
3523000,-84.29
3524000,-84.2
3525000,-84.97
3526000,-85.93
3527000,-85.71
3528000,-85.28
3529000,-86.16
3530000,-86.4
3531000,-85.49
3532000,-83.92
3533000,-85.28
3534000,-85.39
3535000,-84.58
3536000,-83.92
3537000,-84.58
3538000,-84.48
3539000,-84.29
3540000,-84.29
3541000,-84.87
3542000,-85.07
3543000,-85.71
3544000,-85.28
3545000,-85.28
3546000,-84.48
3547000,-85.82
3548000,-85.71
3549000,-82.51
3550000,-84.87
3551000,-84.48
3552000,-84.29
3553000,-84.67
3554000,-83.74
3555000,-84.67
3556000,-83.39
3557000,-84.1
3558000,-84.58
3559000,-85.07
3560000,-84.29
3561000,-83.83
3562000,-83.92
3563000,-84.67
3564000,-85.28
3565000,-84.87
3566000,-86.16
3567000,-85.93
3568000,-85.28
3569000,-84.97
3570000,-85.49
3571000,-85.49
3572000,-85.49
3573000,-85.82
3574000,-85.93
3575000,-86.65
3576000,-85.71
3577000,-84.87
3578000,-84.97
3579000,-85.82
3580000,-81.92
3581000,-85.71
3582000,-84.1
3583000,-84.48
3584000,-84.58
3585000,-85.28
3586000,-84.48
3587000,-83.48
3588000,-84.58
3589000,-84.97
3590000,-83.74
3591000,-82.21
3592000,-84.48
3593000,-84.2
3594000,-84.67
3595000,-85.07
3596000,-85.93
3597000,-83.57
3598000,-84.97
3599000,-85.07
3600000,-85.07
3601000,-84.67
3602000,-85.82
3603000,-84.48
3604000,-82.77
3605000,-84.32
3606000,-85.01
3607000,-85.1
3608000,-83.6
3609000,-85.1
3610000,-85.75
3611000,-84.9
3612000,-85.31
3613000,-84.61
3614000,-86.32
3615000,-85.31
3616000,-83.77
3617000,-84.32
3618000,-84.71
3619000,-84.9
3620000,-86.81
3621000,-83.52
3622000,-85.85
3623000,-84.71
3624000,-85.1
3625000,-85.31
3626000,-83.96
3627000,-84.13
3628000,-83.18
3629000,-85.85
3630000,-85.42
3631000,-86.43
3632000,-82.62
3633000,-85.31
3634000,-83.43
3635000,-84.61
3636000,-85.1
3637000,-83.96
3638000,-83.96
3639000,-85.01
3640000,-85.01
3641000,-85.53
3642000,-84.13
3643000,-84.51
3644000,-85.42
3645000,-84.32
3646000,-85.1
3647000,-82.85
3648000,-86.68
3649000,-84.61
3650000,-85.01
3651000,-85.31
3652000,-83.86
3653000,-85.85
3654000,-84.23
3655000,-85.1
3656000,-84.51
3657000,-84.71
3658000,-85.85
3659000,-85.1
3660000,-85.31
3661000,-84.71
3662000,-83.6
3663000,-84.13
3664000,-83.43
